Ngày đặt hàng,Số đơn hàng,Mã khách hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền
2/12/2026,BH26.0663,"	KH-00042","	000207004000000",1,1530555,1530555
2/12/2026,BH26.0664,"	KH-00535","	000336002022000",1,1377777,1377777
2/12/2026,BH26.0664,"	KH-00535","	000217003001000",1,1591666,1591666
2/12/2026,BH26.0664,"	KH-00535","	000230002023000",2,1799444,3598888
2/12/2026,BH26.0664,"	KH-00535","	1000240020090000",1,943888,943888
2/12/2026,BH26.0664,"	KH-00535","	1000270020150000",1,943888,943888
2/12/2026,BH26.0664,"	KH-00535","	1000270020220000",1,943888,943888
2/12/2026,BH26.0664,"	KH-00535","	1040010000080000",1,1326851,1326851
2/12/2026,BH26.0664,"	KH-00535","	1000250020050000",1,943888,943888
2/12/2026,BH26.0664,"	KH-00535","	1000250020220000",1,943888,943888
2/12/2026,BH26.0665,"	KH-00091","	000102002009000",2,470000,940000
2/12/2026,BH26.0665,"	KH-00091","	000102002023000",1,470000,470000
2/12/2026,BH26.0665,"	KH-00091","	000104002009000",2,500000,1000000
2/12/2026,BH26.0665,"	KH-00091","	000105002004000",2,470000,940000
2/12/2026,BH26.0665,"	KH-00091","	000105002013000",3,470000,1410000
2/12/2026,BH26.0665,"	KH-00091","	000116002023000",1,500000,500000
2/12/2026,BH26.0665,"	KH-00091","	000122002009001",3,1050000,3150000
2/12/2026,BH26.0665,"	KH-00091","	000125002002000",1,1050000,1050000
2/12/2026,BH26.0665,"	KH-00091","	000125002009000",7,1050000,7350000
2/12/2026,BH26.0665,"	KH-00091","	000125002013000",2,1050000,2100000
2/12/2026,BH26.0665,"	KH-00091","	000125002023000",2,1050000,2100000
2/12/2026,BH26.0665,"	KH-00091","	000131002004005",1,1150000,1150000
2/12/2026,BH26.0665,"	KH-00091","	000131002008001",3,1150000,3450000
2/12/2026,BH26.0665,"	KH-00091","	000209002003000",1,1150000,1150000
2/12/2026,BH26.0665,"	KH-00091","	000217002001000",3,1150000,3450000
2/12/2026,BH26.0665,"	KH-00091","	000217002007000",1,1150000,1150000
2/12/2026,BH26.0665,"	KH-00091","	000217003001000",2,1250000,2500000
2/12/2026,BH26.0665,"	KH-00091","	000219002023000",1,1400000,1400000
2/12/2026,BH26.0665,"	KH-00091","	000224002009000",3,1130000,3390000
2/12/2026,BH26.0665,"	KH-00091","	000224002023000",4,1130000,4520000
2/12/2026,BH26.0665,"	KH-00091","	000224002026000",3,1130000,3390000
2/12/2026,BH26.0665,"	KH-00091","	000225002023000",1,1200000,1200000
2/12/2026,BH26.0665,"	KH-00091","	000226003002000",8,1200000,9600000
2/12/2026,BH26.0665,"	KH-00091","	000226003014000",3,1200000,3600000
2/12/2026,BH26.0665,"	KH-00091","	000226003023000",8,1200000,9600000
2/12/2026,BH26.0665,"	KH-00091","	000230002002000",2,1280000,2560000
2/12/2026,BH26.0665,"	KH-00091","	000230002009000",7,1280000,8960000
2/12/2026,BH26.0665,"	KH-00091","	000230002013000",10,1280000,12800000
2/12/2026,BH26.0665,"	KH-00091","	000230002014000",2,1280000,2560000
2/12/2026,BH26.0665,"	KH-00091","	000230002023000",5,1280000,6400000
2/12/2026,BH26.0665,"	KH-00091","	000331002001000",1,1300000,1300000
2/12/2026,BH26.0665,"	KH-00091","	000331002004000",1,1300000,1300000
2/12/2026,BH26.0665,"	KH-00091","	000331002008000",1,1300000,1300000
2/12/2026,BH26.0665,"	KH-00091","	000331002022000",1,1300000,1300000
2/12/2026,BH26.0665,"	KH-00091","	000333002008000",1,1500000,1500000
2/12/2026,BH26.0665,"	KH-00091","	000334002001000",1,1210000,1210000
2/12/2026,BH26.0665,"	KH-00091","	000334002004000",2,1210000,2420000
2/12/2026,BH26.0665,"	KH-00091","	000334002013000",2,1210000,2420000
2/12/2026,BH26.0665,"	KH-00091","	000337002001000",2,1230000,2460000
2/12/2026,BH26.0665,"	KH-00091","	000337002022000",1,1230000,1230000
2/12/2026,BH26.0665,"	KH-00091","	1000230020090000",3,470000,1410000
2/12/2026,BH26.0665,"	KH-00091","	1000270020150000",3,500000,1500000
2/12/2026,BH26.0665,"	KH-00091","	1000270020220000",5,500000,2500000
2/12/2026,BH26.0665,"	KH-00091","	100029005010000",2,1600000,3200000
2/12/2026,BH26.0665,"	KH-00091","	100029005080000",1,1600000,1600000
2/12/2026,BH26.0665,"	KH-00091","	100029005090000",1,1600000,1600000
2/12/2026,BH26.0665,"	KH-00091","	1000320050010000",1,2150000,2150000
2/12/2026,BH26.0665,"	KH-00091","	1000320050020000",1,2150000,2150000
2/12/2026,BH26.0665,"	KH-00091","	1000400050010000",1,2150000,2150000
2/12/2026,BH26.0665,"	KH-00091","	1000400050020000",1,2150000,2150000
2/12/2026,BH26.0665,"	KH-00091","	1000400050080010",1,2150000,2150000
2/12/2026,BH26.0665,"	KH-00091","	1030010000080000",2,500000,1000000
2/12/2026,BH26.0665,"	KH-00091","	1040010000080000",5,650000,3250000
2/12/2026,BH26.0666,"	KH-00046","	000230002014000",3,1799444,5398332
2/12/2026,BH26.0666,"	KH-00046","	1000320050020000",1,2960555,2960555
2/12/2026,BH26.0666,"	KH-00046","	000230002023000",15,1799444,26991660
2/12/2026,BH26.0666,"	KH-00046","	000230002013000",5,1799444,8997220
2/12/2026,BH26.0666,"	KH-00046","	000226003023000",4,1683333,6733332
2/12/2026,BH26.0666,"	KH-00046","	000226003015000",2,1683333,3366666
2/12/2026,BH26.0666,"	KH-00046","	000225002025000",5,1616111,8080555
2/12/2026,BH26.0666,"	KH-00046","	000225002002000",5,1616111,8080555
2/12/2026,BH26.0666,"	KH-00046","	000215004000000",2,1591666,3183332
2/12/2026,BH26.0666,"	KH-00046","	000209002007000",1,1469444,1469444
2/12/2026,BH26.0666,"	KH-00046","	000207004000000",2,1530555,3061110
2/12/2026,BH26.0667,"	KH-00018","	000102002009000",1,1132407,1132407
2/12/2026,BH26.0667,"	KH-00018","	000102002023000",1,1132407,1132407
2/12/2026,BH26.0667,"	KH-00018","	000103002023000",2,1262037,2524074
2/12/2026,BH26.0667,"	KH-00018","	000224002015000",1,1555000,1555000
2/12/2026,BH26.0667,"	KH-00018","	000230002009000",2,1799444,3598888
2/12/2026,BH26.0667,"	KH-00018","	1000260020220000",3,882777,2648331
2/12/2026,BH26.0667,"	KH-00018","	1000270020150000",3,943888,2831664
2/12/2026,BH26.0667,"	KH-00018","	1000270020220000",2,943888,1887776
2/12/2026,BH26.0667,"	KH-00018","	1000250020050000",1,943888,943888
2/12/2026,BH26.0667,"	KH-00018","	000225002023000",1,1616111,1616111
2/12/2026,BH26.0667,"	KH-00018","	1000240020220000",1,943888,943888
2/12/2026,BH26.0667,"	KH-00018","	000225002023000",1,1616111,1616111
2/12/2026,BH26.0667,"	KH-00018","	000226003002000",3,1683333,5049999
2/12/2026,BH26.0667,"	KH-00018","	000226003023000",2,1683333,3366666
2/12/2026,BH26.0667,"	KH-00018","	000230002009000",2,1799444,3598888
2/12/2026,BH26.0667,"	KH-00018","	000230002023000",5,1799444,8997220
2/12/2026,BH26.0667,"	KH-00018","	000230002002000",2,1799444,3598888
2/12/2026,BH26.0667,"	KH-00018","	000230002014000",1,1799444,1799444
2/12/2026,BH26.0667,"	KH-00018","	000333002022002",4,2294444,9177776
2/12/2026,BH26.0667,"	KH-00018","	000333002008000",2,2294444,4588888
2/12/2026,BH26.0667,"	KH-00018","	000331002001000",3,1799444,5398332
2/12/2026,BH26.0667,"	KH-00018","	000225002002000",1,1616111,1616111
2/12/2026,BH26.0667,"	KH-00018","	000131002019002",2,1169907,2339814
2/12/2026,BH26.0667,"	KH-00018","	1000240020220000",1,943888,943888
2/12/2026,BH26.0667,"	KH-00018","	1000270020220000",3,943888,2831664
2/12/2026,BH26.0667,"	KH-00018","	1000260020220000",2,882777,1765554
2/12/2026,BH26.0667,"	KH-00018","	1040010000080000",3,1326851,3980553
2/12/2026,BH26.0668,"	KH-00648","	000331002001000",2,1799444,3598888
2/12/2026,BH26.0668,"	KH-00648","	000331002008000",2,1799444,3598888
2/12/2026,BH26.0668,"	KH-00648","	000331002022000",1,1799444,1799444
2/12/2026,BH26.0668,"	KH-00648","	000224002023000",2,1555000,3110000
2/12/2026,BH26.0668,"	KH-00648","	000224002015000",1,1555000,1555000
2/12/2026,BH26.0668,"	KH-00648","	000224002009000",1,1555000,1555000
2/12/2026,BH26.0668,"	KH-00648","	000224002026000",1,1555000,1555000
2/12/2026,BH26.0668,"	KH-00648","	1000240020090000",3,943888,2831664
2/12/2026,BH26.0668,"	KH-00648","	1000240020220000",2,943888,1887776
2/12/2026,BH26.0668,"	KH-00648","	1000270020150000",3,943888,2831664
2/12/2026,BH26.0668,"	KH-00648","	1000270020220000",2,943888,1887776
2/12/2026,BH26.0668,"	KH-00648","	1000260020220000",3,882777,2648331
2/12/2026,BH26.0669,"	KH-00359","	000230002023000",2,1799444,3598888
2/12/2026,BH26.0669,"	KH-00359","	000218002003000",1,1530555,1530555
2/12/2026,BH26.0669,"	KH-00359","	000132002022001",1,1310555,1310555
2/12/2026,BH26.0669,"	KH-00359","	000226003002000",2,1683333,3366666
2/12/2026,BH26.0669,"	KH-00359","	000230002013000",2,1799444,3598888
2/12/2026,BH26.0669,"	KH-00359","	000230002014000",1,1799444,1799444
2/12/2026,BH26.0669,"	KH-00359","	000230002023000",1,1799444,1799444
2/12/2026,BH26.0669,"	KH-00359","	000132002003001",1,1310555,1310555
2/12/2026,BH26.0669,"	KH-00359","	000131002001002",1,1169907,1169907
2/12/2026,BH26.0669,"	KH-00359","	000131002008001",1,1169907,1169907
2/12/2026,BH26.0669,"	KH-00359","	000131002019002",1,1169907,1169907
2/12/2026,BH26.0669,"	KH-00359","	000209002007000",2,1469444,2938888
2/12/2026,BH26.0669,"	KH-00359","	000216002001000",1,1408333,1408333
2/12/2026,BH26.0669,"	KH-00359","	000216002003000",1,1408333,1408333
2/12/2026,BH26.0669,"	KH-00359","	000217002003000",1,1469444,1469444
2/12/2026,BH26.0669,"	KH-00359","	000218002001000",1,1530555,1530555
2/12/2026,BH26.0669,"	KH-00359","	000401002016000",5,1530555,7652775
2/12/2026,BH26.0669,"	KH-00359","	000324000180000",1,2393888,2393888
2/12/2026,BH26.0669,"	KH-00359","	000324000040000",1,2393888,2393888
2/12/2026,BH26.0670,"	KH-00485","	000230002023000",3,1799444,5398332
2/12/2026,BH26.0670,"	KH-00485","	000230002009000",1,1799444,1799444
2/12/2026,BH26.0670,"	KH-00485","	000337002001000",3,1622222,4866666
2/12/2026,BH26.0670,"	KH-00485","	000337002008000",2,1622222,3244444
2/12/2026,BH26.0670,"	KH-00485","	000337002022000",1,1622222,1622222
2/12/2026,BH26.0670,"	KH-00485","	000226003002000",2,1683333,3366666
2/12/2026,BH26.0670,"	KH-00485","	000226003023000",2,1683333,3366666
2/12/2026,BH26.0670,"	KH-00485","	000230002013000",3,1799444,5398332
2/12/2026,BH26.0670,"	KH-00485","	000230002009000",1,1799444,1799444
2/12/2026,BH26.0670,"	KH-00485","	000401002016000",2,1530555,3061110
2/12/2026,BH26.0670,"	KH-00485","	1030010000080000",1,1262037,1262037
2/12/2026,BH26.0670,"	KH-00485","	1040010000080000",2,1326851,2653702
2/12/2026,BH26.0670,"	KH-00485","	1050010000200000",1,1262037,1262037
2/12/2026,BH26.0670,"	KH-00485","	1060010000200000",1,1326851,1326851
2/12/2026,BH26.0670,"	KH-00485","	000102002023000",1,1132407,1132407
2/12/2026,BH26.0670,"	KH-00485","	000102002009000",1,1132407,1132407
2/12/2026,BH26.0670,"	KH-00485","	000103002023000",1,1262037,1262037
2/12/2026,BH26.0670,"	KH-00485","	000103002009000",1,1262037,1262037
2/12/2026,BH26.0670,"	KH-00485","	000104002009000",1,1236111,1236111
2/12/2026,BH26.0671,"	KH-00162","	1040010000080000",3,1326851,3980553
2/12/2026,BH26.0671,"	KH-00162","	000336002001000",3,1377777,4133331
2/12/2026,BH26.0671,"	KH-00162","	000219002012000",2,1744444,3488888
2/12/2026,BH26.0671,"	KH-00162","	000225002002000",1,1616111,1616111
2/12/2026,BH26.0671,"	KH-00162","	000216002001000",1,1408333,1408333
2/12/2026,BH26.0671,"	KH-00162","	000216002007000",1,1408333,1408333
2/12/2026,BH26.0671,"	KH-00162","	000230002023000",1,1799444,1799444
2/12/2026,BH26.0671,"	KH-00162","	000230002013000",1,1799444,1799444
2/12/2026,BH26.0671,"	KH-00162","	000226003002000",1,1683333,1683333
2/12/2026,BH26.0671,"	KH-00162","	000226003023000",1,1683333,1683333
2/12/2026,BH26.0672,"	KH-00374","	000334002001000",2,1652777,3305554
2/12/2026,BH26.0672,"	KH-00374","	1000270020150000",2,943888,1887776
2/12/2026,BH26.0672,"	KH-00374","	000208002023000",1,1408333,1408333
2/12/2026,BH26.0672,"	KH-00374","	000208002003000",1,1408333,1408333
2/12/2026,BH26.0672,"	KH-00374","	000131002001002",3,1169907,3509721
2/12/2026,BH26.0672,"	KH-00374","	000131002019002",1,1169907,1169907
2/12/2026,BH26.0672,"	KH-00374","	1000240020090000",5,943888,4719440
2/12/2026,BH26.0672,"	KH-00374","	000336002001000",3,1377777,4133331
2/12/2026,BH26.0672,"	KH-00374","	000336002022000",2,1377777,2755554
2/12/2026,BH26.0672,"	KH-00374","	000217003001000",3,1591666,4774998
2/12/2026,BH26.0672,"	KH-00374","	000217003008000",3,1591666,4774998
2/12/2026,BH26.0672,"	KH-00374","	1000270020220000",5,943888,4719440
2/12/2026,BH26.0672,"	KH-00374","	000132002022001",3,1310555,3931665
2/12/2026,BH26.0673,"	KH-00453","	000224002009000",2,1555000,3110000
2/12/2026,BH26.0673,"	KH-00453","	000224002002000",2,1555000,3110000
2/12/2026,BH26.0673,"	KH-00453","	000232003002000",1,2233333,2233333
2/12/2026,BH26.0673,"	KH-00453","	000232003008000",1,2233333,2233333
2/12/2026,BH26.0673,"	KH-00453","	000225002023000",2,1616111,3232222
2/12/2026,BH26.0673,"	KH-00453","	000217003001000",3,1591666,4774998
2/12/2026,BH26.0673,"	KH-00453","	000217003008000",3,1591666,4774998
2/12/2026,BH26.0673,"	KH-00453","	000401002016000",5,1530555,7652775
2/12/2026,BH26.0673,"	KH-00453","	000225002023000",5,1616111,8080555
2/12/2026,BH26.0673,"	KH-00453","	000224002009000",2,1555000,3110000
2/12/2026,BH26.0673,"	KH-00453","	000224002002000",1,1555000,1555000
2/12/2026,BH26.0673,"	KH-00453","	000230002023000",3,1799444,5398332
2/12/2026,BH26.0674,"	KH-00169","	000333002001002",3,2294444,6883332
2/12/2026,BH26.0674,"	KH-00169","	000336002022000",3,1377777,4133331
2/12/2026,BH26.0674,"	KH-00169","	000337002001000",6,1622222,9733332
2/12/2026,BH26.0674,"	KH-00169","	000337002008000",4,1622222,6488888
2/12/2026,BH26.0674,"	KH-00169","	000331002008000",2,1799444,3598888
2/12/2026,BH26.0674,"	KH-00169","	000336002001000",10,1377777,13777770
2/12/2026,BH26.0674,"	KH-00169","	000125002009000",5,1310555,6552775
2/12/2026,BH26.0674,"	KH-00169","	000125002013000",2,1310555,2621110
2/12/2026,BH26.0675,"	KH-00024","	000225002015000",3,1616111,4848333
2/12/2026,BH26.0675,"	KH-00024","	000225002025000",3,1616111,4848333
2/12/2026,BH26.0675,"	KH-00024","	000131002019002",2,1169907,2339814
2/12/2026,BH26.0675,"	KH-00024","	000132002022001",2,1310555,2621110
2/12/2026,BH26.0675,"	KH-00024","	000331002004000",2,1799444,3598888
2/12/2026,BH26.0675,"	KH-00024","	000333002001002",2,2294444,4588888
2/12/2026,BH26.0675,"	KH-00024","	000230002023000",3,1799444,5398332
2/12/2026,BH26.0675,"	KH-00024","	000230002009000",3,1799444,5398332
2/12/2026,BH26.0675,"	KH-00024","	000106002001000",2,1262037,2524074
2/12/2026,BH26.0675,"	KH-00024","	000106002013000",2,1262037,2524074
2/12/2026,BH26.0675,"	KH-00024","	000337002001000",2,1622222,3244444
2/12/2026,BH26.0675,"	KH-00024","	000337002008000",2,1622222,3244444
2/12/2026,BH26.0675,"	KH-00024","	000336002001000",2,1377777,2755554
2/12/2026,BH26.0675,"	KH-00024","	000336002004000",1,1377777,1377777
2/12/2026,BH26.0675,"	KH-00024","	000336002022000",1,1377777,1377777
2/12/2026,BH26.0675,"	KH-00024","	000207004000000",5,1530555,7652775
2/12/2026,BH26.0675,"	KH-00024","	000331002008000",2,1799444,3598888
2/12/2026,BH26.0675,"	KH-00024","	000219002012000",5,1744444,8722220
2/12/2026,BH26.0675,"	KH-00024","	000226003002000",1,1683333,1683333
2/12/2026,BH26.0675,"	KH-00024","	000230002009000",3,1799444,5398332
2/12/2026,BH26.0675,"	KH-00024","	000230002014000",2,1799444,3598888
2/12/2026,BH26.0676,"	KH-00383","	000216003008000",5,1530555,7652775
2/12/2026,BH26.0676,"	KH-00383","	000207004000000",2,1530555,3061110
2/12/2026,BH26.0676,"	KH-00383","	000225002015000",4,1616111,6464444
2/12/2026,BH26.0676,"	KH-00383","	000225002023000",4,1616111,6464444
2/12/2026,BH26.0676,"	KH-00383","	000333002001002",1,2294444,2294444
2/12/2026,BH26.0676,"	KH-00383","	000230002023000",1,1799444,1799444
2/12/2026,BH26.0676,"	KH-00383","	000230002009000",1,1799444,1799444
2/12/2026,BH26.0676,"	KH-00383","	000217003001000",5,1591666,7958330
2/12/2026,BH26.0676,"	KH-00383","	000217003008000",5,1591666,7958330
2/12/2026,BH26.0676,"	KH-00383","	000216003008000",5,1530555,7652775
2/12/2026,BH26.0676,"	KH-00383","	000224002023000",5,1555000,7775000
2/12/2026,BH26.0676,"	KH-00383","	000219002012000",3,1744444,5233332
2/12/2026,BH26.0676,"	KH-00383","	000207004000000",3,1530555,4591665
2/12/2026,BH26.0676,"	KH-00383","	000225002025000",2,1616111,3232222
2/12/2026,BH26.0677,"	KH-00369","	000337002008000",2,1622222,3244444
2/12/2026,BH26.0677,"	KH-00369","	000336002004000",1,1377777,1377777
2/12/2026,BH26.0677,"	KH-00369","	000337002022000",2,1622222,3244444
2/12/2026,BH26.0677,"	KH-00369","	000337002001000",3,1622222,4866666
2/12/2026,BH26.0677,"	KH-00369","	000230002013000",2,1799444,3598888
2/12/2026,BH26.0677,"	KH-00369","	000226003002000",1,1683333,1683333
2/12/2026,BH26.0677,"	KH-00369","	1000270020220000",2,943888,1887776
2/12/2026,BH26.0677,"	KH-00369","	1000270020150000",1,943888,943888
2/12/2026,BH26.0677,"	KH-00369","	1000250020220000",2,943888,1887776
2/12/2026,BH26.0677,"	KH-00369","	1000240020090000",2,943888,1887776
2/12/2026,BH26.0677,"	KH-00369","	000335002001000",1,2105000,2105000
2/12/2026,BH26.0677,"	KH-00369","	000335002004000",1,2105000,2105000
2/12/2026,BH26.0677,"	KH-00369","	000335002013000",1,2105000,2105000
2/12/2026,BH26.0678,"	KH-00377","	000225002023000",3,1616111,4848333
2/12/2026,BH26.0678,"	KH-00377","	1000270020150000",1,943888,943888
2/12/2026,BH26.0678,"	KH-00377","	000334002001000",1,1652777,1652777
2/12/2026,BH26.0678,"	KH-00377","	000225002002000",1,1616111,1616111
2/12/2026,BH26.0678,"	KH-00377","	000225002023000",3,1616111,4848333
2/12/2026,BH26.0678,"	KH-00377","	000225002015000",2,1616111,3232222
2/12/2026,BH26.0678,"	KH-00377","	000224002002000",1,1555000,1555000
2/12/2026,BH26.0678,"	KH-00377","	000224002023000",2,1555000,3110000
2/12/2026,BH26.0678,"	KH-00377","	000225002025000",1,1616111,1616111
2/12/2026,BH26.0678,"	KH-00377","	000225002024000",1,1616111,1616111
2/12/2026,BH26.0678,"	KH-00377","	000230002023000",3,1799444,5398332
2/12/2026,BH26.0678,"	KH-00377","	000125002013000",1,1310555,1310555
2/12/2026,BH26.0678,"	KH-00377","	000125002009000",2,1310555,2621110
2/12/2026,BH26.0678,"	KH-00377","	1000320050020000",1,2960555,2960555
2/12/2026,BH26.0678,"	KH-00377","	000219002012000",1,1744444,1744444
2/12/2026,BH26.0678,"	KH-00377","	000337002001000",1,1622222,1622222
2/12/2026,BH26.0678,"	KH-00377","	000337002008000",1,1622222,1622222
2/12/2026,BH26.0678,"	KH-00377","	000217002001000",1,1469444,1469444
2/12/2026,BH26.0678,"	KH-00377","	000331002008000",1,1799444,1799444
2/12/2026,BH26.0678,"	KH-00377","	000333002001002",1,2294444,2294444
2/12/2026,BH26.0678,"	KH-00377","	000333002008000",1,2294444,2294444
2/12/2026,BH26.0678,"	KH-00377","	100029005080000",1,2960555,2960555
2/12/2026,BH26.0678,"	KH-00377","	000232003002000",1,2233333,2233333
2/12/2026,BH26.0678,"	KH-00377","	000232003008000",1,2233333,2233333
2/12/2026,BH26.0678,"	KH-00377","	000106002013000",1,1262037,1262037
2/12/2026,BH26.0678,"	KH-00377","	000106002001000",1,1262037,1262037
2/12/2026,BH26.0678,"	KH-00377","	000105002013000",1,1132407,1132407
2/12/2026,BH26.0678,"	KH-00377","	1000240020090000",2,943888,1887776
2/12/2026,BH26.0678,"	KH-00377","	000336002001000",1,1377777,1377777
2/12/2026,BH26.0678,"	KH-00377","	000336002004000",1,1377777,1377777
2/12/2026,BH26.0678,"	KH-00377","	000336002022000",1,1377777,1377777
2/12/2026,BH26.0678,"	KH-00377","	000132002022001",1,1310555,1310555
2/12/2026,BH26.0678,"	KH-00377","	000216003008000",2,1530555,3061110
2/12/2026,BH26.0678,"	KH-00377","	000217003005000",1,1591666,1591666
2/12/2026,BH26.0678,"	KH-00377","	000217003008000",2,1591666,3183332
2/12/2026,BH26.0679,"	KH-00338","	000217003001000",2,1591666,3183332
2/12/2026,BH26.0679,"	KH-00338","	000224002015000",1,1555000,1555000
2/12/2026,BH26.0679,"	KH-00338","	000224002009000",1,1555000,1555000
2/12/2026,BH26.0679,"	KH-00338","	000217003001000",2,1591666,3183332
2/12/2026,BH26.0679,"	KH-00338","	000216003008000",2,1530555,3061110
2/12/2026,BH26.0679,"	KH-00338","	000219002012000",1,1744444,1744444
2/12/2026,BH26.0679,"	KH-00338","	000401002016000",3,1530555,4591665
2/12/2026,BH26.0679,"	KH-00338","	000131002004005",2,1169907,2339814
2/12/2026,BH26.0679,"	KH-00338","	000131002019002",1,1169907,1169907
2/12/2026,BH26.0679,"	KH-00338","	000131002008001",2,1169907,2339814
2/12/2026,BH26.0679,"	KH-00338","	000131002001002",2,1169907,2339814
2/12/2026,BH26.0679,"	KH-00338","	000103002023000",2,1262037,2524074
2/12/2026,BH26.0680,"	KH-00556","	000132002003001",1,1310555,1310555
2/12/2026,BH26.0680,"	KH-00556","	000132002022001",3,1310555,3931665
2/12/2026,BH26.0680,"	KH-00556","	000331002004000",1,1799444,1799444
2/12/2026,BH26.0680,"	KH-00556","	000225002002000",2,1616111,3232222
2/12/2026,BH26.0680,"	KH-00556","	000224002023000",2,1555000,3110000
2/12/2026,BH26.0680,"	KH-00556","	1000270020220000",5,943888,4719440
