ID Bản ghi,Ngày đặt hàng,Năm tài chính,Quý,Tháng,Tuần trong năm,Số đơn hàng,ID Đơn hàng,ID Dòng hàng,Mã khách hàng,Tên khách hàng,ID Tỉnh thành,Tên tỉnh thành,Khu vực,Mã sản phẩm,Tên sản phẩm,Màu sắc,ID Dòng sản phẩm,Tên dòng sản phẩm,Mã nhóm sản phẩm,Tên nhóm sản phẩm,Số lượng,Đơn giá,Thành tiền
15098,2/13/2026,2026,1,2,7,BH26.0747,1405,15098,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1616111,1616111
15099,2/13/2026,2026,1,2,7,BH26.0748,1401,15099,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2,1530555,3061110
15100,2/13/2026,2026,1,2,7,BH26.0748,1401,15100,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15101,2/13/2026,2026,1,2,7,BH26.0748,1401,15101,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2,1591666,3183332
15102,2/13/2026,2026,1,2,7,BH26.0748,1401,15102,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2,1683333,3366666
15103,2/13/2026,2026,1,2,7,BH26.0748,1401,15103,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15104,2/13/2026,2026,1,2,7,BH26.0748,1401,15104,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1616111,1616111
15105,2/13/2026,2026,1,2,7,BH26.0748,1401,15105,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,2,1530555,3061110
15106,2/13/2026,2026,1,2,7,BH26.0749,1403,15106,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15107,2/13/2026,2026,1,2,7,BH26.0749,1403,15107,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15108,2/13/2026,2026,1,2,7,BH26.0749,1403,15108,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2,1591666,3183332
15109,2/13/2026,2026,1,2,7,BH26.0749,1403,15109,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1683333,1683333
15110,2/13/2026,2026,1,2,7,BH26.0749,1403,15110,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1616111,3232222
15111,2/13/2026,2026,1,2,7,BH26.0749,1403,15111,KH-00605,CÔNG TY CỔ PHẦN VĨNH PHÁT,46,TP Hải Phòng,Miền Bắc,2.08002E+11,Xe đạp Thống Nhất 219-24 Đỏ đun,Đỏ đun,2,Xe 219-24,CITYBIKE_P,Xe phổ thông,1,1408333,1408333
15112,2/13/2026,2026,1,2,7,BH26.0750,1402,15112,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,4,1683333,6733332
15113,2/13/2026,2026,1,2,7,BH26.0750,1402,15113,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Hồng,Hồng,,,,,4,1799444,7197776
15114,2/13/2026,2026,1,2,7,BH26.0750,1402,15114,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,,,,,3,1799444,5398332
15115,2/13/2026,2026,1,2,7,BH26.0750,1402,15115,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2,1683333,3366666
15116,2/13/2026,2026,1,2,7,BH26.0750,1402,15116,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,4.01002E+11,"Xe đạp Thống Nhất Nữ Truyền thống Lốp 2 màu, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,3,1530555,4591665
15117,2/13/2026,2026,1,2,7,BH26.0750,1402,15117,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,3.36002E+11,Xe đạp Thống Nhất SK 20 đỏ,đỏ,,,,,3,1377777,4133331
15118,2/13/2026,2026,1,2,7,BH26.0750,1402,15118,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,3.36002E+11,Xe đạp Thống Nhất SK 20 đen,đen,,,,,4,1377777,5511108
15119,2/13/2026,2026,1,2,7,BH26.0750,1402,15119,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,3.36002E+11,Xe đạp Thống Nhất SK 20 xanh,xanh,,,,,4,1377777,5511108
15120,2/13/2026,2026,1,2,7,BH26.0750,1402,15120,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.32003E+11,Xe đạp Thống Nhất MS 27.5 Ghi,Ghi,,,,,3,2233333,6699999
15121,2/13/2026,2026,1,2,7,BH26.0750,1402,15121,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.32003E+11,Xe đạp Thống Nhất MS 27.5 Trắng,Trắng,,,,,1,2233333,2233333
15122,2/13/2026,2026,1,2,7,BH26.0750,1402,15122,KH-00343,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,52,Thanh Hóa,Miền Trung,2.32003E+11,Xe đạp Thống Nhất MS 27.5 Hồng,Hồng,,,,,1,2233333,2233333
15123,2/13/2026,2026,1,2,7,BH26.0751,1404,15123,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,3.36002E+11,Xe đạp Thống Nhất SK 20 đen,đen,,,,,2,1377777,2755554
15124,2/13/2026,2026,1,2,7,BH26.0751,1404,15124,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1169907,2339814
15125,2/13/2026,2026,1,2,7,BH26.0751,1404,15125,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1,1169907,1169907
15126,2/13/2026,2026,1,2,7,BH26.0751,1404,15126,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1310555,1310555
15127,2/13/2026,2026,1,2,7,BH26.0751,1404,15127,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1310555,1310555
15128,2/13/2026,2026,1,2,7,BH26.0751,1404,15128,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1310555,1310555
15129,2/13/2026,2026,1,2,7,BH26.0751,1404,15129,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.22002E+11,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,quang,,,,,1,1310555,1310555
15130,2/13/2026,2026,1,2,7,BH26.0751,1404,15130,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,1.22002E+11,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,quang,,,,,1,1310555,1310555
15131,2/13/2026,2026,1,2,7,BH26.0751,1404,15131,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1683333,1683333
15132,2/13/2026,2026,1,2,7,BH26.0751,1404,15132,KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,52,Thanh Hóa,Miền Trung,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1683333,1683333
15133,2/13/2026,2026,1,2,7,BH26.0752,1410,15133,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,4.01002E+11,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,22,Xe Nữ,CITYBIKE_P,Xe phổ thông,15,1530555,22958325
15134,2/13/2026,2026,1,2,7,BH26.0752,1410,15134,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Đen,Đen,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,3,1469444,4408332
15135,2/13/2026,2026,1,2,7,BH26.0752,1410,15135,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Đỏ đun,Đỏ đun,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1,1469444,1469444
15136,2/13/2026,2026,1,2,7,BH26.0752,1410,15136,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.17002E+11,Xe đạp Thống Nhất GN 06-26 Coban,Coban,9,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1,1469444,1469444
15137,2/13/2026,2026,1,2,7,BH26.0752,1410,15137,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.16002E+11,Xe đạp Thống Nhất GN 06-24 Đen,Đen,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,3,1408333,4224999
15138,2/13/2026,2026,1,2,7,BH26.0752,1410,15138,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.16002E+11,Xe đạp Thống Nhất GN 06-24 Đỏ đun,Đỏ đun,7,Xe GN 06-24,CITYBIKE_P,Xe phổ thông,1,1408333,1408333
15139,2/13/2026,2026,1,2,7,BH26.0752,1410,15139,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Ghi,,,,,1,1744444,1744444
15140,2/13/2026,2026,1,2,7,BH26.0752,1410,15140,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Xanh,Xanh,,,,,1,1744444,1744444
15141,2/13/2026,2026,1,2,7,BH26.0752,1410,15141,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Kem,Kem,,,,,1,1744444,1744444
15142,2/13/2026,2026,1,2,7,BH26.0752,1410,15142,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15143,2/13/2026,2026,1,2,7,BH26.0752,1410,15143,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2,1530555,3061110
15144,2/13/2026,2026,1,2,7,BH26.0752,1410,15144,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1,1591666,1591666
15145,2/13/2026,2026,1,2,7,BH26.0752,1410,15145,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1555000,3110000
15146,2/13/2026,2026,1,2,7,BH26.0752,1410,15146,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15147,2/13/2026,2026,1,2,7,BH26.0752,1410,15147,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15148,2/13/2026,2026,1,2,7,BH26.0752,1410,15148,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15149,2/13/2026,2026,1,2,7,BH26.0752,1410,15149,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Tím,Tím,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15150,2/13/2026,2026,1,2,7,BH26.0752,1410,15150,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15151,2/13/2026,2026,1,2,7,BH26.0752,1410,15151,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1169907,2339814
15152,2/13/2026,2026,1,2,7,BH26.0752,1410,15152,KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,52,Thanh Hóa,Miền Trung,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1169907,2339814
15153,2/13/2026,2026,1,2,7,BH26.0753,1414,15153,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,2,1799444,3598888
15154,2/13/2026,2026,1,2,7,BH26.0753,1414,15154,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1683333,1683333
15155,2/13/2026,2026,1,2,7,BH26.0753,1414,15155,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,13,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,1,1683333,1683333
15156,2/13/2026,2026,1,2,7,BH26.0753,1414,15156,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1616111,3232222
15157,2/13/2026,2026,1,2,7,BH26.0753,1414,15157,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1616111,3232222
15158,2/13/2026,2026,1,2,7,BH26.0753,1414,15158,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1616111,3232222
15159,2/13/2026,2026,1,2,7,BH26.0753,1414,15159,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,,2,1799444,3598888
15160,2/13/2026,2026,1,2,7,BH26.0753,1414,15160,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1310555,2621110
15161,2/13/2026,2026,1,2,7,BH26.0753,1414,15161,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1310555,2621110
15162,2/13/2026,2026,1,2,7,BH26.0753,1414,15162,KH-00350,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1310555,2621110
15163,2/13/2026,2026,1,2,7,BH26.0754,1429,15163,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15164,2/13/2026,2026,1,2,7,BH26.0754,1429,15164,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1555000,1555000
15165,2/13/2026,2026,1,2,7,BH26.0754,1429,15165,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1616111,1616111
15166,2/13/2026,2026,1,2,7,BH26.0754,1429,15166,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1310555,2621110
15167,2/13/2026,2026,1,2,7,BH26.0754,1429,15167,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1,1169907,1169907
15168,2/13/2026,2026,1,2,7,BH26.0754,1429,15168,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,1,1169907,1169907
15169,2/13/2026,2026,1,2,7,BH26.0754,1429,15169,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15170,2/13/2026,2026,1,2,7,BH26.0754,1429,15170,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15171,2/13/2026,2026,1,2,7,BH26.0754,1429,15171,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1,1530555,1530555
15172,2/13/2026,2026,1,2,7,BH26.0754,1429,15172,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.17002E+11,Xe đạp thống nhất TE Bunny 16 Kem,Kem,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,943888,943888
15173,2/13/2026,2026,1,2,7,BH26.0754,1429,15173,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,943888,943888
15174,2/13/2026,2026,1,2,7,BH26.0754,1429,15174,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,943888,943888
15175,2/13/2026,2026,1,2,7,BH26.0754,1429,15175,KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,1,943888,943888
15176,2/13/2026,2026,1,2,7,BH26.0755,1416,15176,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,11,1616111,17777221
15177,2/13/2026,2026,1,2,7,BH26.0755,1416,15177,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Kem,15,Xe LD 26,CITYBIKE_P,Xe phổ thông,4,1799444,7197776
15178,2/13/2026,2026,1,2,7,BH26.0755,1416,15178,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,2.30002E+11,Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,,,,,5,1799444,8997220
15179,2/13/2026,2026,1,2,7,BH26.0755,1416,15179,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,3,1799444,5398332
15180,2/13/2026,2026,1,2,7,BH26.0755,1416,15180,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,5,1555000,7775000
15181,2/13/2026,2026,1,2,7,BH26.0755,1416,15181,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,3,1555000,4665000
15182,2/13/2026,2026,1,2,7,BH26.0755,1416,15182,KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,11,Hà Nội,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,,3,1799444,5398332
