Số đơn hàng,Ngày đơn hàng,Thời gian nhận Email,Email người gửi,Tên file đính kèm,Tên đơn vị bán,MST bên bán,Địa chỉ bên bán,Số điện thoại bên bán,Tên đại lý,MST đại lý,Địa chỉ giao hàng,Số điện thoại đại lý,Mã hàng,Tên sản phẩm,Đơn vị tính,Số lượng,Đơn giá,Thành tiền sản phẩm,Tổng số lượng chiếc,Tổng giá trị (Chưa VAT)
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,2.25002E+11,Xe đạp Thống Nhất New 26 Trắngg,Chiếc,5,1616111,8080555,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Chiếc,5,1683333,8416665,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Trắngg,Chiếc,4,1683333,6733332,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Sant,Chiếc,2,1683333,3366666,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đen,Chiếc,5,1169907,5849535,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Chiếc,4,1169907,4679628,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Chiếc,3,1169907,3509721,35,51056471
BH26.1509,3/21/2026,3/21/2026 14:45,dathang@daiduong.vn,BH26_1509.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,258317170,"Liền kề 373, NO11, khu Cổng Đồng, đường Tố Hữu, TDP4, Phường Dương Nội, TP Hà Nội",874683350,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Chiếc,2,1169907,2339814,35,51056471
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Trắngg,Chiếc,5,1683333,8416665,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Chiếc,3,1683333,5049999,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Chiếc,1,1530555,1530555,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.16002E+11,Xe đạp Thống Nhất GN 06-24 Đen,Chiếc,1,1408333,1408333,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Chiếc,3,1169907,3509721,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Chiếc,3,1169907,3509721,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Chiếc,3,1169907,3509721,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,5,1799444,8997220,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Chiếc,1,1799444,1799444,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Chiếc,1,1744444,1744444,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Chiếc,3,1310555,3931665,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Chiếc,1,1169907,1169907,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Chiếc,5,1683333,8416665,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.16003E+11,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Chiếc,2,1530555,3061110,42,64135725
BH26.1510,3/21/2026,3/21/2026 15:41,dathang@vanloi.vn,BH26_1510.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VẠN LỢI,203193677,"Thửa đất số 223-1 , Tờ bản đồ số 07, Đường 422, Thôn Lũng Kênh, Xã Hoài Đức, TP Hà Nội",828720159,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,5,1616111,8080555,42,64135725
BH26.1511,3/21/2026,3/21/2026 10:25,dathang@toanthang.vn,BH26_1511.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN TOÀN THẮNG,219883019,"Quốc Lộ 3, Phố Nỷ, Xã Trung Giã, TP Hà Nội",368406012,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,5,1616111,8080555,12,19393332
BH26.1511,3/21/2026,3/21/2026 10:25,dathang@toanthang.vn,BH26_1511.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN TOÀN THẮNG,219883019,"Quốc Lộ 3, Phố Nỷ, Xã Trung Giã, TP Hà Nội",368406012,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,1,1616111,1616111,12,19393332
BH26.1511,3/21/2026,3/21/2026 10:25,dathang@toanthang.vn,BH26_1511.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN TOÀN THẮNG,219883019,"Quốc Lộ 3, Phố Nỷ, Xã Trung Giã, TP Hà Nội",368406012,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,3,1616111,4848333,12,19393332
BH26.1511,3/21/2026,3/21/2026 10:25,dathang@toanthang.vn,BH26_1511.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN TOÀN THẮNG,219883019,"Quốc Lộ 3, Phố Nỷ, Xã Trung Giã, TP Hà Nội",368406012,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,3,1616111,4848333,12,19393332
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,5,1616111,8080555,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Trắngg,Chiếc,5,1616111,8080555,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.14004E+11,Xe đạp Thống Nhất GN 05-26,Chiếc,5,1530555,7652775,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.30002E+11,Xe đạp Thống Nhất LD 26 Trắngg,Chiếc,1,1799444,1799444,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,1,1616111,1616111,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Chiếc,1,1169907,1169907,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Chiếc,1,1169907,1169907,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Chiếc,1,1169907,1169907,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Trắngg,Chiếc,1,1683333,1683333,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Xanh Sant,Chiếc,1,1683333,1683333,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Hồng,Chiếc,3,1616111,4848333,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,4,1616111,6464444,34,53499159
BH26.1512,3/21/2026,3/21/2026 7:46,dathang@thienan.vn,BH26_1512.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,148560955,"TDP 4, Phường Phổ Yên, Thái Nguyên",981582724,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,5,1616111,8080555,34,53499159
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,5,1616111,8080555,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,3,1616111,4848333,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,2.25002E+11,Xe đạp Thống Nhất New 26 Hồng,Chiếc,2,1616111,3232222,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,2.25002E+11,Xe đạp Thống Nhất New 26 Trắngg,Chiếc,2,1616111,3232222,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,3.35002E+11,Xe đạp Thống Nhất Super 24 Xanh,Chiếc,2,2105000,4210000,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,1.00029E+14,Xe đạp Thống Nhất CPD 700C Đen,Chiếc,1,2960555,2960555,16,29524442
BH26.1513,3/21/2026,3/21/2026 9:24,dathang@namtien.vn,BH26_1513.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,124258493,"Phường Tích Lương, Thái Nguyên",361778246,1.00029E+14,Xe đạp Thống Nhất CPD 700C Ghi,Chiếc,1,2960555,2960555,16,29524442
BH26.1514,3/21/2026,3/21/2026 15:51,dathang@binhminh.vn,BH26_1514.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP BÌNH MINH,290083932,"Đức Nghiêm, Xã Hoàng Vân, Tỉnh Bắc Ninh",343943538,2.26003E+11,Xe đạp Thống Nhất LD 24-01_2023 Kem,Chiếc,3,1683333,5049999,3,5049999
BH26.1515,3/21/2026,3/21/2026 8:14,dathang@binhminh.vn,BH26_1515.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CỬA HÀNG XE ĐẠP BÌNH MINH,290083932,"Đức Nghiêm, Xã Hoàng Vân, Tỉnh Bắc Ninh",934879088,2.30002E+11,Xe đạp Thống Nhất LD 26 Trắngg,Chiếc,1,1799444,1799444,7,18333608
